task_name,task_description,label,text
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Seven ecological disasters in less than 2 weeks. ¡­ We are under attack.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Ronald Reagan was a verified Democrat until his mid-50s."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Planned Parenthood is the biggest abortion provider in the country."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Obamacare was patterned after (Mitt Romney's) plan in Massachusetts."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""The US has made strides in reducing carbon emissions that other parts of the world have not."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""State law says that once the state appraises a piece of property, they can only pay it a certain amount above appraisal."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Says ""Pelosi blackmails Congress! She demands mail-in voting or no 2nd stimulus for you and your family.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Trudeau declares Emergencies Act amounting to near martial law in Canada.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,mRNA technology in COVID-19 vaccines was never tested in humans.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Today California is kicking our butt, creating more jobs and more economic growth than Texas."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""George Soros has endorsed (Ron) DeSantis for 2024."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""As attorney general, I have prosecuted judges, district attorneys and other public officials across Texas who violated that (public) trust, who have been corrupted."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""Report: Vaccine related deaths may rival recorded COVID-19 deaths."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says Bob Saget died from the COVID-19 vaccine.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Only about 20%¡± of people who apply for asylum qualify for it.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"When President Barack Obama said ISIS, or ISIL, was contained, he ""was responding very specifically to the geographic expansion of ISIL in Iraq and Syria."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Joe Biden wants to raise taxes on 82% of all Americans.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,The Transportation Security Administration spent ¡°a couple hundred million dollars¡± on gender-neutral screening technology.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Says ¡°Hunter Biden had 25,000 pics of him torturing and raping children under age 10 in China on his laptop.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Says Charlie Crist ""implemented Jeb Bush¡¯s A+ Plan."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Walmart has just pledged $100 million to Black Lives Matter.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Recently released Jan. 6 footage shows ""these cops using massive amounts of force against unarmed Trump supporters, including women."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Biden and Democrats have dismantled border security.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"The COVID-19 vaccines¡¯ ¡°spike protein is very dangerous, it's cytotoxic.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says Sen. Thom Tillis ¡°doesn¡¯t think restaurant workers should have to wash their hands.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"90 percent of Americans ""support universal background checks"" for gun purchases."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Jaime Harrison is being left off of South Carolina ballots¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Video shows former President Barack Obama sharing how to mislead the public.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,March 2022 moon crash was orchestrated by the government and visible from Earth.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,The 2020 election results in Pennsylvania ¡°show a statistically impossible pattern¡± and votes were manufactured for Joe Biden.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Esta grabaci¨®n muestra una llamada al 911 de los migrantes atrapados en un cami¨®n en San Antonio, Texas."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,¡°(Republicans) have the power to overturn the (state of emergency) order by joint resolution and they refuse to do it.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,Says the cartels are so bad in a Mexican?border state that the U.S. government issued a ¡®Do Not Travel¡¯ warning -- the same warning it issued for Syria.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,My 2018 election was the first time Speaker Robin Vos has lost a Republican-held seat
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""Water-fueled car can travel from LA to NY on 22 gallons."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,The WHO coronavirus test ¡°was a bad test.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,A video shows the deadly Jan. 15 plane crash in Nepal.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Joe Biden called Black youth super predators.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°The Beirut bombing today was directly next to the Lebanon Central Bank, which is also owned by the most evil deep state family, the Rothschilds. There are no coincidences.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"In Georgia, it's ""illegal to give people water within 150 feet of a polling place"" and ""punishable by up to a year in prison."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Kid Rock tweeted, ¡°Some people wouldn¡¯t recognize tyranny if it slapped a mask on their face, made them stand 6 feet apart, and forced them to take a vaccine for a virus with a 99.8% survival rate.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""El 11 de mayo de 1987, el London Times inform¨® en su portada: ¡®La OMS entreg¨® 50 millones de vacunas contra la viruela del mono, estas provocaron el SIDA a los africanos¡¯."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"The public health order Title 42 is ""the last tool Border Patrol has to stop the overwhelming flood of illegal immigrants pouring into our country.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,The Strategic Petroleum Reserve has ¡°been mostly empty¡± for decades.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°There is no FDA approval for the Pfizer BioNTech vaccine for COVID-19.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°Feds Seize 19,888 Fake State Driver Licenses (Made in China) in Chicago O'Hare Airport - ALL Registered to Vote -- ALL Demorats!¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Subsidizing investment in wind has pushed gas and nuclear out. Now we live with the consequences.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Says Kamala Harris said, ¡°If elected & you don¡¯t surrender your guns, I will sign an executive order & the police will show up at your door.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Synthetic cyanide-based B12 is a ""toxic ingredient in your kids vitamins."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""70 percent of the income tax that the state collects happens to come from Westchester, Nassau, Suffolk and New York City"""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Says?GOP U.S. Senate candidate Darryl Glenn ""wants to eliminate the Department of Education"" and jeopardize college funding?for 320,000 Coloradans."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Donald J. Trump¡¯s signature is on the new stimulus checks.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,People carrying guns can¡¯t wear face masks to protect against the coronavirus because it¡¯s a ¡°class 4 felony.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says Ivanka Trump was targeted in the Florida condominium building collapse.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""920 women lose their unborn babies after getting vaccinated."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,Almost every state has offered an insurance plan on its health exchange that does not cover abortion.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Poll watchers in Philadelphia ¡°were thrown out.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""The United States right now incarcerates more African-Americans as a percentage than apartheid South Africa did."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""The law says that mental health must be treated the same as physical health,"" but coverage by health insurers is unequal."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"It¡¯s a sign of fraud that ¡°in 244 counties across the United States, there are more registered voters than there are people legally eligible to vote.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Says Joe Biden is ¡°withholding $150 million in aid from Ukraine¡± to ¡°pressure Ukraine to drop all criminal investigations into him and his son, Hunter.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Wisconsin 2020 election investigation finds more illegal votes were cast than Biden's margin of victory.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""We are in the sixth year of recovery, and median income is below what it was at the start of the recovery."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"With COVID-19, vaccinated people ""are the real threat to"" unvaccinated people."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°The N.C. GOP came out in support of Sen. [Rick] Scott's extremist policy to ¡®Rescue America.¡¯¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Replacing 100,000 old toilets with water-efficient models has saved 2.4 million gallons of water every day."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Police are ""20.8 times more likely to kill than be killed by a criminal."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""In the past three years, we have prosecuted or brought more cases on access to public records than in the previous 12 years combined."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,A CNN report on 9/11 proved that a plane never hit the Pentagon.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Polls show that Americans ""overwhelmingly"" support ""expanding background checks."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Matt Rosendale supports plans that don¡¯t have to cover (pre-existing conditions)."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""One in 10 babies born in this country is born in Texas."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,Says the top 20 percent of income earners pay nearly 70 percent of all federal taxes.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,This is the 911 call placed by the migrants trapped in the truck found in San Antonio.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°American oil is ¡­ more affordable¡± than foreign oil.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"The Washington Post was ""forced to correct what (Donald Trump) told the secretary of state of Georgia.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Illinois high school to implement race-based grading system in 2022-2023 school year
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,Joe Biden¡¯s $36 billion for a union pension fund is ¡°the largest private pension bailout in American history.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says Milwaukee police were protecting a sex offender's house and snuck children out of it after a mother tracked her missing daughter to that address.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°I don¡¯t think there¡¯s any doubt (Joe) Biden¡¯s senile.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°6 states will cast their (electoral) votes for Trump AND for Biden,¡± which will lead to a second Trump term."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Cuomo opens New York 72 hours before his daughter's wedding.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says ¡°Hugo Chavez¡¯s family still owns¡± Dominion Voting Systems.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°These are real to date pictures taken during the Million (MAGA) March 2020.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Photos show children in cages.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Says Senate candidate Katie McGinty ""made thousands from companies she previously regulated."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°I can send every qualified person to a four-year college in their state for $150 billion.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""Buffalo protester shoved by Police could be an ANTIFA provocateur. 75 year old Martin Gugino was pushed away after appearing to scan police communications in order to black out the equipment ... Was aiming scanner. Could be a set up?"""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says a video proves Pelosi ¡°was planning¡± to rip up President Donald Trump¡¯s State of the Union address ¡°from the start.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°The Biden administration is engaging in human trafficking because they are enabling this to happen¡± at the southern border.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""In Texas, Republicans passed a law allowing rapists to sue their victims for getting an abortion."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Falleci¨® el papa em¨¦rito Benedicto XVI.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,The U.K. is no longer recommending the Pfizer-BioNTech COVID-19 mRNA vaccine for pregnant women.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"The estimated price of President Trump¡¯s border wall is the same as the cost of ""one and a half aircraft carriers."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""The people of Tiverton have historically supported [gambling measures] at a rate higher than the rest of the state."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Hillary Clinton¡¯s State Department sent three comedians to India on the ¡®Make Chai, Not War¡¯ tour."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,U.S. Rep. Matt Gaetz was the lone vote in the House against an anti-human trafficking bill.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Six of the 10 richest counties in the United States surround Washington, D.C."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""California is home to the largest death row population?in the Western Hemisphere."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""Brian Kemp wants to investigate and punish women for having miscarriages."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°The gas station where they initially attacked¡± Kyle Rittenhouse ¡°is owned by his grandparents.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,California¡¯s registered independent voters ¡°will not be able to vote republican come 2020.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,Georgia residents file the most insurance claims for lightning strikes in the country.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,Most of Kathy Manning¡¯s donors are from out-of-state.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""It's President Biden who is proposing to cut Medicare Advantage."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"¡°New Haven, Conn., had to issue bonds for a bridge after using funds for that bridge to pay for a police misconduct settlement."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""You can fill out your tax return in Estonia online in five minutes."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"ICE est¨¢ en Uvalde, Texas, ¡°entonces los padres indocumentados tienen que temer la deportaci¨®n antes de verificar si sus hijos est¨¢n vivos""."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Our economy still has three people looking for every job (opening)."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Rep. Paul Gosar asks Capitol Police to arrest illegal immigrants attending State of the Union."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,The infant formula shortage was purposely created because Mark Zuckerberg and Bill Gates invested in artificial breast milk.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Forty-three million Americans are on food stamps."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,John Fetterman ¡°is suing for the right to cheat and steal the election.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Actor Tom Holland is ¡°confirmed to have died.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""In 2017, West Virginia¡¯s $43,469 median household income was $16,867 below the national average, ranking 50th."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Says Democrats are embracing ¡°abortion up until the moment of birth and even, horrifically, after that.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""The cost of an automobile, it's kind of back to what it was before the pandemic."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Kyle Rittenhouse was an ¡°armed person¡± crossing state lines when he came to Kenosha protests in 2020.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""We fixed a loophole in the (gun) background record check system so that we could make our commonwealth safer."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,President Joe Biden cut ¡°$30 billion to Black colleges and universities.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Says his time away from Washington coincides with a ""long planned renovation"" for the White House."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Before the coronavirus pandemic, the United States had ¡°the greatest economy in the history of our country.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,The potential Iran nuclear agreement would limit Iran to the number of centrifuges needed for a weapon but too few for a nuclear power program.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"If you paid rent in March or April, ¡°they got to give¡± you your money back."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""ANTIFA is now carrying chain saws, and cutting down utility poles, and starting more fires."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,COVID-19 cases are ¡°up only because of our big number testing.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°Joe Exotic tests positive for coronavirus in prison. It¡¯s been confirmed.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""Clarence Thomas¡¯s wife was one of the organizers of Jan 6th"""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Says he requested ¡°10,000 National Guardsmen¡± for his Jan. 6 rally, but Nancy Pelosi ¡°rejected it.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""Since 2006 Texas has given $19B in taxpayer subsidies to wind energy companies. Over the past 2-3 years Texas has tripled our dependence on wind energy to 23-25 percent of our energy distribution system."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""There have been zero reported instances of any child born alive after an abortion in Texas."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says Donald Trump was back on Twitter as of May 2021.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Gas prices were ""$1.86 when I left"" the White House."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"In 2020, when Raphael Warnock ran a campaign ad featuring himself with a beagle, ¡°that wasn¡¯t his dog.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,The Jan. 6 hearing ¡°was abruptly canceled after it was revealed that news networks would not be showing it.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,Says Texas ¡°either is near the bottom or at the very bottom when it comes to testing per capita.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""That¡¯s 5,615 projected coal-powered plants in just 8 countries. The USA has 15 - building 0 more."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,Claims Ohio Gov. John Kasich says climate change is a problem.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Says Donald Trump ""thinks stop-and-frisk is fine."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""40% of the folks who have student loans do not have a college diploma, four-year diploma. These are people who are truck drivers and who are nail technicians and nurses¡¯ aides.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""There was no requirement to put in affordable housing."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,The Pink Pony club in DeKalb County has never been cited for any violation of an ordinance or state law.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Student loan forgiveness is ¡°passed. I got it passed by a vote or two. And it¡¯s in effect.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Says transgender residents make up ""about 1-in-300 people, we're all over the place, we're your friends and your neighbors."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""White people control almost 90 percent of the nation's wealth."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°The vast majority of individuals that we¡¯re releasing out are not showing up for hearings.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"¡°Wisconsin's archaic abortion ban is older than 20 states."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says the CDC recommends men shave their beards to protect against coronavirus.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Eight out of the nine states with competitive Senate races, Hispanics make up less than 10 percent of the electorate."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""More people are struck by lightning than commit in-person voter fraud"" by impersonation."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""The House of Representatives just voted 300-131 to remove ¡®country-of-origin labeling¡¯ on chicken, pork, and beef sold in the U.S."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"Rhode Island's legislature is ""the strongest in the country."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says Kamala Harris and other Democratic senators ¡°voted to let babies scream until they die if born alive.¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°70% of Americans don't believe a word the mainstream media puts out,¡± so ¡°everyone who thinks Biden won are only 30% of the population.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""It takes quite a while on Election Day to load those ballots, which is why we have the 1 a.m. or 3 a.m. ballot dumping in Milwaukee."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""A white family is likely to have about six times as much wealth than a black or Hispanic family coming out of the recession."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"New York has ""among the highest tax burdens of any state in the nation"""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,¡°This is the California model spreading across the country. When you need to flip things blue there¡¯s always some mysterious mail-in ballots lying around that¡¯ll do the trick. Shameful!¡±
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Video shows Marjorie Taylor Greene planted pipe bombs at Republican and Democratic party headquarters on Jan. 5, 2021."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""Texas has lost the most law enforcement officers in the line of duty of any state in America."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"¡°Putting a national lockdown, stay-at-home orders, is like house arrest. Other than slavery, which was a different kind of restraint, this is the greatest intrusion on civil liberties in American history."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""There¡¯s no money"" for Planned Parenthood in the bill that would keep the government open."
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says this crowd video shows the ongoing protests in Cuba.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Videos show President Donald Trump saying ¡°I can¡¯t breathe.¡±
